,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
744,192256,AB3X9,192256,0.0621,15,monoclinic,C,104.0,208.0,208.0,208.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mS208,f25_e_d,i,3,N3_O9_Pr1,3,N+5,O-2,Pr+3,,,,
745,192257,AB3X9,192257,0.052000000000000005,15,monoclinic,C,104.0,208.0,208.0,208.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mS208,f25_e_d,i,3,N3_Nd1_O9,3,N+5,Nd+3,O-2,,,,
746,192258,AB3X9,192258,0.0876,15,monoclinic,C,104.0,208.0,208.0,208.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mS208,f25_e_d,i,3,N3_O9_Sm1,3,N+5,O-2,Sm+3,,,,
747,192259,AB3X9,192259,0.0318,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,N3_O9_Y1,3,N+5,O-2,Y+3,,,,
748,192260,AB3X9,192260,0.0454,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,Eu1_N3_O9,3,Eu+3,N+5,O-2,,,,
749,192261,AB3X9,192261,0.0349,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,Gd1_N3_O9,3,Gd+3,N+5,O-2,,,,
750,192262,AB3X9,192262,0.0171,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,Dy1_N3_O9,3,Dy+3,N+5,O-2,,,,
751,192263,AB3X9,192263,0.025,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,Ho1_N3_O9,3,Ho+3,N+5,O-2,,,,
752,192264,AB3X9,192264,0.0295,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,Er1_N3_O9,3,Er+3,N+5,O-2,,,,
753,192265,AB3X9,192265,0.0352,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,N3_O9_Tm1,3,N+5,O-2,Tm+3,,,,
754,192266,AB3X9,192266,0.0483,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP52,e13,i,3,N3_O9_Yb1,3,N+5,O-2,Yb+3,,,,
755,192389,AB2X4,192389,0.0197,63,orthorhombic,C,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,298,noPress,oS28,f2_c2_a,i,3,Cr2_Fe1_O4,3,Cr+3,Fe+2,O-2,,,,
756,192395,A2B3X15,192395,0.0897,160,trigonal/rhombohedral,R,29.0,87.0,87.0,87.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hR29,b5_a5,i,4,H9_Fe3_O15_S2,4,Fe+3,H+1,O-2,S+6,,,
757,192496,AB2C3X8,192496,0.0396,2,triclinic,P,112.0,112.0,112.0,112.0,badcount_n,po_n,undet_n,ct_n,293,noPress,aP112,i56,i,4,B3_Li2_O8_P1,4,B+3,Li+1,O-2,P+5,,,
758,192529,ABC2X9,192529,0.02,57,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,100,noPress,oP52,e2_d7_c2,i,4,I1_Nd1_O9_V2,4,I+5,Nd+3,O-2,V+5,,,
759,192530,ABC2X9,192530,0.0207,57,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,100,noPress,oP52,e2_d7_c2,i,4,I1_O9_Sm1_V2,4,I+5,O-2,Sm+3,V+5,,,
760,192533,ABC4X10,192533,0.0365,61,orthorhombic,P,128.0,128.0,128.0,128.0,badcount_n,po_n,undet_n,ct_n,296,noPress,oP128,c16,i,4,B1_Bi4_O10_P1,4,B+3,Bi+3,O-2,P+5,,,
761,192657,AB2N2X2,192657,0.0354,167,trigonal/rhombohedral,R,42.0,126.0,126.0,126.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hR42,f3_c_a,0,4,C6_Ba3_N6_O6,4,Ba+2,C+0,N+1,O-2,,,
762,192706,AB3X7,192706,0.017,148,trigonal/rhombohedral,R,22.0,66.0,66.0,66.0,badcount_n,po_n,undet_n,ct_n,540,noPress,hR22,f3_c2,i,3,Mn3_O7_Zn1,3,Mn+4,O-2,Zn+2,,,,
763,192733,ABX3,192733,0.0574,176,hexagonal,P,10.0,10.0,10.0,10.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hP10,h_d_b,i,3,Ba1_Co1_O3,3,Ba+2,Co+4,O-2,,,,
764,192806,AB2C6X12,192806,0.0209,148,trigonal/rhombohedral,R,21.0,63.0,63.0,63.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hR21,f3_c_b,i,4,B6_Ba2_O12_Pb1,4,B+3,Ba+2,O-2,Pb+2,,,
765,192833,ABX4,192833,0.0495,15,monoclinic,I,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,293,23700,mS24,f2_e2,i,3,Ho1_O4_V1,3,Ho+3,O-2,V+5,,,,
766,192916,ABC2D3X11,192916,0.0168,2,triclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP40,i18,i,6,H2_B1_Mn2_Na1_O11_Si3,6,B+3,H+1,Mn+2,Na+1,O-2,Si+4,
767,193057,ABC2X6,193057,0.0469,167,trigonal/rhombohedral,R,20.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,298,220,hR20,f_c_b_a,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
768,193058,ABC2X6,193058,0.0447,167,trigonal/rhombohedral,R,20.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,298,740,hR20,f_c_b_a,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
769,193059,ABC2X6,193059,0.0473,167,trigonal/rhombohedral,R,20.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,298,1640,hR20,f_c_b_a,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
770,193062,ABC2X6,193062,0.0921,15,monoclinic,C,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,298,3300,mS40,f4_e_c,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
771,193063,ABC2X6,193063,0.0763,15,monoclinic,C,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,298,5580,mS40,f4_e_c,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
772,193064,ABC2X6,193064,0.0763,15,monoclinic,C,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,298,8310,mS40,f4_e_c,i,4,C2_Ba1_Mg1_O6,4,Ba+2,C+4,Mg+2,O-2,,,
773,193082,ABX3,193082,0.0841,2,triclinic,P,50.0,50.0,50.0,50.0,badcount_n,po_n,undet_n,ct_n,298,6500,aP50,i24,i,3,C1_Ca1_O3,3,C+4,Ca+2,O-2,,,,
774,193188,ABX3,193188,0.061,15,monoclinic,C,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,4.8,noPress,mS40,f4_e_c,i,3,Bi1_Mn1_O3,3,Bi+3,Mn+3,O-2,,,,
775,193189,ABX3,193189,0.055,15,monoclinic,C,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,300,noPress,mS40,f4_e_c,i,3,Bi1_Mn1_O3,3,Bi+3,Mn+3,O-2,,,,
776,193199,A2B2X7,193199,0.0331,14,monoclinic,P,44.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP44,e10_c_a,i,3,Na2_O7_U2,3,Na+1,O-2,U+6,,,,
777,193200,A2B2X7,193200,0.0409,12,monoclinic,C,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,773,noPress,mS44,j2_i4_h_e_b_a,i,3,Na2_O7_U2,3,Na+1,O-2,U+6,,,,
778,193202,AB2C3X10,193202,0.0216,2,triclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP32,i16,i,4,As3_Co2_Na1_O10,4,As+5,Co+2,Na+1,O-2,,,
779,193216,ABC3X9,193216,0.0141,188,hexagonal,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,298,noPress,hP28,l_k2_c_a,i,4,Co1_K1_O9_P3,4,Co+2,K+1,O-2,P+5,,,
780,193352,A2B3X12,193352,0.0665,15,monoclinic,C,34.0,68.0,68.0,68.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS68,f8_e,i,3,Bi2_O12_S3,3,Bi+3,O-2,S+6,,,,
781,193445,AX2,193445,,227,cubic,F,12.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cF48,e_d,i,2,Mn1_O2,2,Mn+4,O-2,,,,,
782,193498,AB2C2D18X30,193498,0.042,14,monoclinic,P,106.0,106.0,106.0,106.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP106,e26_a,i,5,B18_Cs2_Na2_O30_Sr1,5,B+3,Cs+1,Na+1,O-2,Sr+2,,
783,193536,AB2C2D4X14,193536,0.0177,121,tetragonal,I,46.0,92.0,92.0,92.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI92,j4_i2_g_e,i,5,B2_Ba2_Ca1_O14_Si4,5,B+3,Ba+2,Ca+2,O-2,Si+4,,
784,193538,ABC2X6,193538,0.0281,2,triclinic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP20,i10,i,4,Bi1_O6_V1_Zn2,4,Bi+3,O-2,V+5,Zn+2,,,
785,193548,AB2X4,193548,0.0017,63,orthorhombic,C,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oS28,f2_c2_a,i,3,Cr2_Mg1_O4,3,Cr+3,Mg+2,O-2,,,,
786,193550,AB2C2X14,193550,0.1097,2,triclinic,P,62.0,62.0,62.0,62.0,badcount_n,po_n,undet_n,ct_n,100,noPress,aP62,i19,i,5,C2_H12_Al2_Ca1_O14,5,Al+3,C+4,Ca+2,H+1,O-2,,
787,193553,ABX5,193553,0.025,15,monoclinic,C,16.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS32,f2_e2_b,i,4,H1_Al1_O5_S1,4,Al+3,H+1,O-2,S+6,,,
788,193566,ABC6X17,193566,0.033,12,monoclinic,C,58.0,116.0,116.0,116.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS116,j9_i5_h_e,i,5,H4_Ca1_O17_Si6_Zr1,5,Ca+2,H+1,O-2,Si+4,Zr+4,,
789,193588,AB2C6X12,193588,0.0258,14,monoclinic,P,84.0,84.0,84.0,84.0,badcount_n,po_n,undet_n,ct_n,293.21,noPress,mP84,e21,i,4,B6_Cd2_O12_Pb1,4,B+3,Cd+2,O-2,Pb+2,,,
790,193717,AB4X10,193717,0.0154,29,orthorhombic,P,68.0,68.0,68.0,68.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP68,a15,i,4,H2_O10_S1_Sb4,4,H+1,O-2,S+6,Sb+3,,,
791,193725,ABX7,193725,0.0327,61,orthorhombic,P,128.0,128.0,128.0,128.0,badcount_n,po_n,undet_n,ct_n,163,noPress,oP128,c9,i,4,H7_Mn1_O7_P1,4,H+1,Mn+2,O-2,P+5,,,
792,193803,A2B3X7,193803,,11,monoclinic,P,24.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP24,e12,i,3,Li2_O7_Ti3,3,Li+1,O-2,Ti+4,,,,
793,1939,A3B3X7,1939,0.028999999999999998,62,orthorhombic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP60,d2_c9,i,4,H2_B3_Na3_O7,4,B+3,H+1,Na+1,O-2,,,
794,193925,AB3C4D4X18,193925,0.0721,33,orthorhombic,P,120.0,120.0,120.0,120.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP120,a30,i,5,Cu4_K3_Na1_O18_S4,5,Cu+2,K+1,Na+1,O-2,S+6,,
795,193926,A3B5C8D8X36,193926,0.0721,13,monoclinic,P,120.0,120.0,120.0,120.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP120,g29_f_e,i,5,Cu8_K5_Na3_O36_S8,5,Cu+2,K+1,Na+1,O-2,S+6,,
796,193963,AB2C2X8,193963,0.0193,61,orthorhombic,P,104.0,104.0,104.0,104.0,badcount_n,po_n,undet_n,ct_n,35,noPress,oP104,c13,i,4,Li2_Ni1_O8_S2,4,Li+1,Ni+2,O-2,S+6,,,
797,194045,AB2C5X11,194045,0.0222,33,orthorhombic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP76,a19,i,4,B5_Be2_Gd1_O11,4,B+3,Be+2,Gd+3,O-2,,,
798,194046,AB2C5X11,194046,0.0367,33,orthorhombic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP76,a19,i,4,B5_Be2_O11_Y1,4,B+3,Be+2,O-2,Y+3,,,
799,194085,ABC2X8,194085,0.0288,12,monoclinic,C,48.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,298.0,noPress,mS96,j6_i10_h_g,i,4,O8_Te2_V1_Y1,4,O-2,Te+4,V+5,Y+3,,,
800,194086,ABC2X8,194086,0.0463,39,orthorhombic,A,24.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,298.0,noPress,oS48,d2_c5_b_a2,i,4,O8_Se2_V1_Y1,4,O-2,Se+4,V+5,Y+3,,,
801,194119,A2B2X7,194119,0.055,4,monoclinic,P,22.0,22.0,22.0,22.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP22,a11,i,3,Na2_O7_U2,3,Na+1,O-2,U+6,,,,
802,194127,A2B5X7,194127,0.0976,2,triclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP28,i14,f,3,Li5_O7_W2,3,Li+1,O-2,W+4.5,,,,
803,194187,AB3C4X12,194187,0.0303,2,triclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,293,noPress,aP40,i19_d_a,i,4,K4_Mg1_O12_W3,4,K+1,Mg+2,O-2,W+6,,,
804,194194,A2B4X11,194194,0.0189,43,orthorhombic,F,46.0,184.0,184.0,184.0,badcount_n,po_n,undet_n,ct_n,100,noPress,oF184,b8_a,i,4,H3_Na2_O5.5_Se1,4,H+1,Na+1,O-2,Se+6,,,
805,194284,ABC4X10,194284,0.0484,13,monoclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,295,noPress,mP32,g6_f2_e_a,i,4,Al1_Li1_O10_Si4,4,Al+3,Li+1,O-2,Si+4,,,
806,194285,ABC4X10,194285,0.0456,13,monoclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,295,320,mP32,g6_f_e2_d,i,4,Al1_Li1_O10_Si4,4,Al+3,Li+1,O-2,Si+4,,,
807,194286,ABC4X10,194286,0.0494,13,monoclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,295,560,mP32,g6_f2_e_a,i,4,Al1_Li1_O10_Si4,4,Al+3,Li+1,O-2,Si+4,,,
808,194287,ABC4X10,194287,0.0513,13,monoclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,295,890,mP32,g6_f2_e_a,i,4,Al1_Li1_O10_Si4,4,Al+3,Li+1,O-2,Si+4,,,
809,194288,ABC4X10,194288,0.0593,13,monoclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,295,1250,mP32,g6_f2_e_a,i,4,Al1_Li1_O10_Si4,4,Al+3,Li+1,O-2,Si+4,,,
810,194348,AB2C2D2X14,194348,0.0201,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_O14_S2_Te2_Y2,5,Cu+2,O-2,S+6,Te+4,Y+3,,
811,194349,AB2C2D2X14,194349,0.0219,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_Nd2_O14_S2_Te2,5,Cu+2,Nd+3,O-2,S+6,Te+4,,
812,194350,AB2C2D2X14,194350,0.0194,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_O14_S2_Sm2_Te2,5,Cu+2,O-2,S+6,Sm+3,Te+4,,
813,194351,AB2C2D2X14,194351,0.0231,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_Eu2_O14_S2_Te2,5,Cu+2,Eu+3,O-2,S+6,Te+4,,
814,194352,AB2C2D2X14,194352,0.0238,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,100,noPress,aP21,i10_b,i,5,Cu1_Gd2_O14_S2_Te2,5,Cu+2,Gd+3,O-2,S+6,Te+4,,
815,194353,AB2C2D2X14,194353,0.0182,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_O14_S2_Tb2_Te2,5,Cu+2,O-2,S+6,Tb+3,Te+4,,
816,194354,AB2C2D2X14,194354,0.0207,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,100,noPress,aP21,i10_b,i,5,Cu1_Dy2_O14_S2_Te2,5,Cu+2,Dy+3,O-2,S+6,Te+4,,
817,194355,AB2C2D2X14,194355,0.0204,2,triclinic,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP21,i10_b,i,5,Cu1_Ho2_O14_S2_Te2,5,Cu+2,Ho+3,O-2,S+6,Te+4,,
818,194363,AB2C2X12,194363,,14,monoclinic,P,50.0,50.0,50.0,50.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP50,e8_b,i,5,H8_Fe1_Na2_O12_S2,5,Fe+2,H+1,Na+1,O-2,S+6,,
819,194367,AB2X4,194367,,62,orthorhombic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP56,d3_c8,f,3,Na0.5_O2_V1,3,Na+1,O-2,V+3.5,,,,
820,194368,AB2X4,194368,,59,orthorhombic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,350,noPress,oP28,g_e3_d_b_a,f,3,Na0.5_O2_V1,3,Na+1,O-2,V+3.5,,,,
821,194380,ABC2X6,194380,0.0197,105,tetragonal,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tP40,f2_e2_d2_c2_b_a,i,4,Ca1_Mn1_O6_Ti2,4,Ca+2,Mn+2,O-2,Ti+4,,,
822,194399,AB3X8,194399,0.0206,30,orthorhombic,P,48.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP48,c10_b2_a2,i,3,Ag1_I3_O8,3,Ag+1,I+5,O-2,,,,
823,194400,AB3X8,194400,0.0199,82,tetragonal,I,48.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,293,noPress,tI96,g10_f2_e2,i,3,Ag1_I3_O8,3,Ag+1,I+5,O-2,,,,
824,194453,AB3X8,194453,0.0225,2,triclinic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP32,i12,i,4,C6_H8_Fe2_O16,4,C+3,Fe+3,H+1,O-2,,,
825,194470,ABX3,194470,0.0509,19,orthorhombic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,743,noPress,oP20,a5,i,3,As1_K1_O3,3,As+5,K+1,O-2,,,,
826,194471,ABX3,194471,0.0314,14,monoclinic,P,120.0,120.0,120.0,120.0,badcount_n,po_n,undet_n,ct_n,100,noPress,mP120,e30,i,3,As1_K1_O3,3,As+5,K+1,O-2,,,,
827,194472,ABX3,194472,0.0317,14,monoclinic,P,120.0,120.0,120.0,120.0,badcount_n,po_n,undet_n,ct_n,300,noPress,mP120,e30,i,3,As1_K1_O3,3,As+5,K+1,O-2,,,,
828,194473,ABX3,194473,0.027999999999999997,14,monoclinic,P,120.0,120.0,120.0,120.0,badcount_n,po_n,undet_n,ct_n,450,noPress,mP120,e30,i,3,As1_K1_O3,3,As+5,K+1,O-2,,,,
829,194476,ABX3,194476,0.0257,60,orthorhombic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,100,noPress,oP40,d4_c2,i,3,As1_K1_O3,3,As+5,K+1,O-2,,,,
830,194480,ABX4,194480,0.049,5,monoclinic,C,18.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,573,noPress,mS36,c8_b_a,i,3,O4_P1_Sm1,3,O-2,P+5,Sm+3,,,,
831,194550,ABX4,194550,0.107,14,monoclinic,P,24.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP24,e6,i,3,La1_O4_Sb1,3,La+3,O-2,Sb+5,,,,
832,194704,AB2C3X12,194704,0.0423,164,trigonal/rhombohedral,P,18.0,18.0,18.0,18.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hP18,i2_d2_b_a,i,4,Cs1_O12_Se2_Ta3,4,Cs+1,O-2,Se+4,Ta+5,,,
833,194779,AB3C4X14,194779,0.021,14,monoclinic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP88,e22,i,4,Ba3_Co1_O14_V4,4,Ba+2,Co+2,O-2,V+5,,,
834,194780,AB3C4X14,194780,0.0266,14,monoclinic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP88,e22,i,4,Ba3_Mg1_O14_V4,4,Ba+2,Mg+2,O-2,V+5,,,
835,194781,AB3C4X14,194781,0.0209,14,monoclinic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP88,e22,i,4,Ba3_Mn1_O14_V4,4,Ba+2,Mn+2,O-2,V+5,,,
836,194782,AB3C4X14,194782,0.0177,14,monoclinic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP88,e22,i,4,Ba3_O14_V4_Zn1,4,Ba+2,O-2,V+5,Zn+2,,,
837,1948,A2B2X9,1948,0.075,92,tetragonal,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP52,b6_a,i,3,O9_S2_Sb2,3,O-2,S+6,Sb+3,,,,
838,194860,AB3C6D6X26,194860,0.0331,183,hexagonal,P,44.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hP44,e3_d3_c_b_a,i,6,H2_B6_Ba1_Eu6_O26_Si3,6,B+3,Ba+2,Eu+3,H+1,O-2,Si+4,
839,194937,ABX4,194937,0.022000000000000002,15,monoclinic,I,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,25600,mS24,f2_e2,i,3,Eu1_O4_V1,3,Eu+3,O-2,V+5,,,,
840,195081,AB6C9X24,195081,0.0282,167,trigonal/rhombohedral,R,80.0,240.0,240.0,240.0,badcount_n,po_n,undet_n,ct_n,298,noPress,hR80,f6_e_a,i,4,Cr1_Mo6_Na9_O24,4,Cr+3,Mo+6,Na+1,O-2,,,
841,195082,AB2C3X9,195082,0.0243,26,orthorhombic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP30,c3_b4_a5,i,4,N3_Na1_O9_Rb2,4,N+5,Na+1,O-2,Rb+1,,,
842,195137,AB2X4,195137,0.0285,2,triclinic,P,18.0,18.0,18.0,18.0,badcount_n,po_n,undet_n,ct_n,298,noPress,aP18,i6_h_a,i,4,H2_O4_Pb2_Pd1,4,H+1,O-2,Pb+2,Pd+2,,,
843,1966,AB3X9,1966,0.046,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP52,e13,i,3,Bi1_O9_P3,3,Bi+3,O-2,P+5,,,,
844,1979,A2B3X8,1979,0.14,31,orthorhombic,P,26.0,26.0,26.0,26.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP26,b3_a7,i,3,Co2_Mn3_O8,3,Co+2,Mn+4,O-2,,,,
845,200006,AB2C2X10,200006,0.045,14,monoclinic,P,46.0,46.0,46.0,46.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP46,e7_c,i,5,C2_H8_K2_Mg1_O10,5,C+4,H+1,K+1,Mg+2,O-2,,
846,200017,AB4X12,200017,0.061,29,orthorhombic,P,136.0,136.0,136.0,136.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP136,a34,i,3,O12_P4_Zr1,3,O-2,P+5,Zr+4,,,,
847,200022,AB3C5X10,200022,0.055999999999999994,62,orthorhombic,P,304.0,304.0,304.0,304.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP304,d22_c32,i,4,Cu1_K3_N5_O10,4,Cu+2,K+1,N+3,O-2,,,
848,200025,A4NO2X4,200025,0.049,70,orthorhombic,F,22.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oF88,h2_e_a,0,4,C4_Fe1_K2_O4,4,C+2,Fe+0,K+0,O-2,,,
849,200077,AB2C6X15,200077,0.022000000000000002,15,monoclinic,B,48.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS96,f11_e2,i,4,Ce1_K2_O15_Si6,4,Ce+4,K+1,O-2,Si+4,,,
850,200081,AB4X7,200081,0.13,14,monoclinic,P,96.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP96,e24,i,3,B4_Ca1_O7,3,B+3,Ca+2,O-2,,,,
851,200082,AB2C3X9,200082,0.03,143,trigonal/rhombohedral,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP30,d8_c2_b2_a2,i,4,K2_O9_Si3_Zr1,4,K+1,O-2,Si+4,Zr+4,,,
852,200088,ABX3,200088,0.12,173,hexagonal,P,10.0,10.0,10.0,10.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP10,b3_a2,i,3,La1_O3_Tl1,3,La+3,O-2,Tl+3,,,,
853,20012,ABX3,20012,,182,hexagonal,P,10.0,10.0,10.0,10.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP10,g_c_b,i,3,I1_Li1_O3,3,I+5,Li+1,O-2,,,,
854,200158,AB2X6,200158,0.043,14,monoclinic,P,104.0,104.0,104.0,104.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP104,e18,i,4,H8_B4_Ca2_O12,4,B+3,Ca+2,H+1,O-2,,,
855,200161,AB3C6X15,200161,0.09300000000000001,55,orthorhombic,P,100.0,100.0,100.0,100.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP100,i7_h4_g6_c_a,i,4,K3_Nd1_O15_Si6,4,K+1,Nd+3,O-2,Si+4,,,
